Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
5,19,7,0,,,,67.428,0,0,0,195.0
5,20,7,0,,,,71.82,0,0,0,98.33333333333331
5,21,7,0,,,,77.976,0,0,0,60.0
5,22,7,0,,,,79.68,0,0,0,22.5
5,23,7,0,,,,62.232,0,0,0,4.166666666666667
5,24,7,0,,,,63.096,0,0,0,0.0
5,1,1,0,,,,60.42,0,0,0,0.0
5,2,1,0,,,,61.38,0,0,0,0.0
5,3,1,0,,,,65.148,0,0,0,0.0
5,4,1,0,,,,64.596,0,0,0,0.0
5,5,1,0,,,,62.592,0,0,0,0.8333333333333334
5,6,1,0,,,,63.12,0,0,0,2.5
5,7,1,0,,,,65.424,0,0,0,17.5
5,8,1,0,,,,71.472,0,0,0,40.833333333333336
5,9,1,0,,,,116.472,0,0,0,68.33333333333333
5,10,1,0,,,,97.596,0,0,0,103.33333333333331
5,11,1,0,,,,85.476,0,0,0,114.16666666666669
5,12,1,0,,,,86.004,0,0,0,176.66666666666666
5,13,1,0,,,,70.536,0,0,0,300.0
5,14,1,0,,,,70.272,0,0,0,319.1666666666667
5,15,1,0,,,,71.136,0,0,0,356.6666666666667
5,16,1,0,,,,66.588,0,0,0,200.83333333333331
5,17,1,0,,,,67.86,0,0,0,267.5
5,18,1,0,,,,68.232,0,0,0,162.5
5,19,1,0,,,,59.892,0,0,0,305.0
5,20,1,0,,,,61.332,0,0,0,246.66666666666663
5,21,1,0,,,,62.424,0,0,0,188.33333333333331
5,22,1,0,,,,74.532,0,0,0,46.66666666666666
5,23,1,0,,,,56.712,0,0,0,10.0
5,24,1,0,,,,60.9,0,0,0,0.0
5,1,2,0,,,,60.396,0,0,0,0.0
5,2,2,0,,,,62.196,0,0,0,0.0
5,3,2,0,,,,61.248,0,0,0,0.0
5,4,2,0,,,,62.244,0,0,0,0.0
5,5,2,0,,,,60.792,0,0,0,6.666666666666667
5,6,2,0,,,,61.2,0,0,0,35.0
5,7,2,0,,,,55.536,0,0,0,94.16666666666669
5,8,2,0,,,,69.072,0,0,0,176.66666666666666
5,9,2,0,,,,89.628,0,0,0,232.5
5,10,2,0,,,,58.944,0,0,0,573.3333333333334
5,11,2,0,,,,23.052,0,0,0,730.0
5,12,2,0,,,,28.332,0,0,0,802.5
5,13,2,0,,,,10.86,0,0,0,889.1666666666666
5,14,2,0,,,,10.584,0,0,0,985.8333333333334
5,15,2,0,,,,12.228,0,0,0,705.0
5,16,2,0,,,,12.432,0,0,0,786.6666666666666
5,17,2,0,,,,31.008,0,0,0,524.1666666666666
5,18,2,0,,,,34.26,0,0,0,419.1666666666667
5,19,2,0,,,,41.88,0,0,0,299.1666666666667
5,20,2,0,,,,40.584,0,0,0,355.8333333333333
5,21,2,0,,,,44.772,0,0,0,217.5
5,22,2,0,,,,63.648,0,0,0,70.83333333333333
5,23,2,0,,,,50.412,0,0,0,14.166666666666666
5,24,2,0,,,,49.548,0,0,0,0.8333333333333334
5,1,3,0,,,,48.564,0,0,0,0.0
5,2,3,0,,,,48.228,0,0,0,0.0
5,3,3,0,,,,49.68,0,0,0,0.0
5,4,3,0,,,,47.46,0,0,0,0.0
5,5,3,0,,,,51.228,0,0,0,13.333333333333334
5,6,3,0,,,,41.388,0,0,0,59.16666666666666
5,7,3,0,,,,57.648,0,0,0,104.16666666666669
5,8,3,0,,,,50.892,0,0,0,269.16666666666663
5,9,3,0,,,,65.148,0,0,0,500.8333333333333
5,10,3,0,,,,39.492,0,0,0,662.5
5,11,3,0,,,,22.284,0,0,0,724.1666666666666
5,12,3,0,,,,19.092,0,0,0,818.3333333333334
5,13,3,0,,,,13.866,0,0,0,934.1666666666666
5,14,3,0,,,,8.64,0,0,0,880.8333333333334
5,15,3,0,,,,4.704,0,0,0,979.1666666666666
5,16,3,0,,,,13.44,0,0,0,596.6666666666666
5,17,3,0,,,,5.256,0,0,0,747.5
5,18,3,0,,,,9.096,0,0,0,578.3333333333334
5,19,3,0,,,,15.816,0,0,0,465.0
5,20,3,0,,,,37.308,0,0,0,295.8333333333333
5,21,3,0,,,,53.568,0,0,0,179.16666666666666
5,22,3,0,,,,59.832,0,0,0,80.83333333333333
5,23,3,0,,,,42.912,0,0,0,30.0
5,24,3,0,,,,42.504,0,0,0,5.0
6,1,4,0,,,,45.336,0,0,0,0.0
6,2,4,0,,,,46.884,0,0,0,0.0
6,3,4,0,,,,45.792,0,0,0,0.0
6,4,4,0,,,,42.792,0,0,0,0.0
6,5,4,0,,,,41.7,0,0,0,8.333333333333334
6,6,4,0,,,,42.456,0,0,0,34.166666666666664
6,7,4,0,,,,43.776,0,0,0,43.333333333333336
6,8,4,0,,,,64.236,0,0,0,86.66666666666667
6,9,4,0,,,,78.852,0,0,0,67.5
6,10,4,0,,,,72.828,0,0,0,166.66666666666666
6,11,4,0,,,,72.084,0,0,0,195.0
6,12,4,0,,,,58.308,0,0,0,285.8333333333333
6,13,4,0,,,,60.828,0,0,0,288.3333333333333
6,14,4,0,,,,76.524,0,0,0,166.66666666666666
6,15,4,0,,,,77.4,0,0,0,95.83333333333331
6,16,4,0,,,,73.812,0,0,0,78.33333333333333
6,17,4,0,,,,72.768,0,0,0,59.16666666666666
6,18,4,0,,,,64.572,0,0,0,105.83333333333331
6,19,4,0,,,,64.824,0,0,0,76.66666666666667
6,20,4,0,,,,70.452,0,0,0,36.66666666666666
6,21,4,0,,,,78.0,0,0,0,19.166666666666668
6,22,4,0,,,,71.76,0,0,0,5.0
6,23,4,0,,,,56.652,0,0,0,0.0
6,24,4,0,,,,56.82,0,0,0,0.0
6,1,5,0,,,,56.1,0,0,0,0.0
6,2,5,0,,,,52.296,0,0,0,0.0
6,3,5,0,,,,57.672,0,0,0,0.0
6,4,5,0,,,,53.1,0,0,0,0.0
6,5,5,0,,,,53.988,0,0,0,0.0
6,6,5,0,,,,54.948,0,0,0,5.833333333333333
6,7,5,0,,,,58.008,0,0,0,25.0
6,8,5,0,,,,77.388,0,0,0,34.166666666666664
6,9,5,0,,,,102.996,0,0,0,83.33333333333333
6,10,5,0,,,,95.22,0,0,0,106.66666666666669
6,11,5,0,,,,96.408,0,0,0,81.66666666666667
6,12,5,0,,,,94.284,0,0,0,110.83333333333331
6,13,5,0,,,,83.856,0,0,0,135.0
6,14,5,0,,,,77.796,0,0,0,190.0
6,15,5,0,,,,55.08,0,0,0,379.1666666666667
6,16,5,0,,,,58.212,0,0,0,344.1666666666667
6,17,5,0,,,,57.948,0,0,0,243.33333333333331
6,18,5,0,,,,59.388,0,0,0,200.0
6,19,5,0,,,,62.328,0,0,0,175.83333333333334
6,20,5,0,,,,62.1,0,0,0,142.5
6,21,5,0,,,,67.932,0,0,0,75.83333333333333
6,22,5,0,,,,70.596,0,0,0,20.83333333333333
6,23,5,0,,,,55.08,0,0,0,2.5
6,24,5,0,,,,56.316,0,0,0,0.0
6,1,6,0,,,,54.66,0,0,0,0.0
6,2,6,0,,,,56.268,0,0,0,0.0
6,3,6,0,,,,53.988,0,0,0,0.0
6,4,6,0,,,,54.156,0,0,0,0.0
6,5,6,0,,,,51.996,0,0,0,0.8333333333333334
6,6,6,0,,,,55.524,0,0,0,9.166666666666666
6,7,6,0,,,,60.576,0,0,0,8.333333333333334
6,8,6,0,,,,79.524,0,0,0,25.0
6,9,6,0,,,,110.352,0,0,0,68.33333333333333
6,10,6,0,,,,102.576,0,0,0,81.66666666666667
6,11,6,0,,,,97.98,0,0,0,63.333333333333336
6,12,6,0,,,,73.428,0,0,0,149.16666666666666
6,13,6,0,,,,68.448,0,0,0,305.8333333333333
6,14,6,0,,,,63.672,0,0,0,295.0
6,15,6,0,,,,65.352,0,0,0,255.0
6,16,6,0,,,,61.284,0,0,0,217.5
6,17,6,0,,,,66.576,0,0,0,167.5
6,18,6,0,,,,66.636,0,0,0,113.33333333333331
6,19,6,0,,,,74.592,0,0,0,51.66666666666666
6,20,6,0,,,,76.224,0,0,0,31.666666666666668
6,21,6,0,,,,79.44,0,0,0,23.33333333333333
6,22,6,0,,,,80.04,0,0,0,10.0
6,23,6,0,,,,59.952,0,0,0,0.8333333333333334
6,24,6,0,,,,57.864,0,0,0,0.0
6,1,7,0,,,,55.404,0,0,0,0.0
6,2,7,0,,,,58.728,0,0,0,0.0
6,3,7,0,,,,54.3,0,0,0,0.0
6,4,7,0,,,,57.888,0,0,0,0.0
6,5,7,0,,,,59.184,0,0,0,4.166666666666667
6,6,7,0,,,,56.4,0,0,0,18.33333333333333
6,7,7,0,,,,58.512,0,0,0,49.16666666666666
6,8,7,0,,,,65.976,0,0,0,68.33333333333333
6,9,7,0,,,,97.2,0,0,0,110.0
6,10,7,0,,,,78.948,0,0,0,236.66666666666663
6,11,7,0,,,,55.836,0,0,0,384.1666666666667
6,12,7,0,,,,54.648,0,0,0,474.1666666666667
6,13,7,0,,,,37.008,0,0,0,677.5
6,14,7,0,,,,53.304,0,0,0,622.5
6,15,7,0,,,,5.508,0,0,0,936.6666666666666
6,16,7,0,,,,8.376,0,0,0,834.1666666666666
6,17,7,0,,,,27.948,0,0,0,568.3333333333334
6,18,7,0,,,,61.572,0,0,0,124.16666666666669
6,19,7,0,,,,63.924,0,0,0,67.5
6,20,7,0,,,,80.904,0,0,0,71.66666666666667
6,21,7,0,,,,78.324,0,0,0,20.83333333333333
6,22,7,0,,,,74.088,0,0,0,13.333333333333334
6,23,7,0,,,,59.316,0,0,0,0.8333333333333334
6,24,7,0,,,,54.684,0,0,0,0.0
6,1,1,0,,,,56.136,0,0,0,0.0
6,2,1,0,,,,58.908,0,0,0,0.0
6,3,1,0,,,,59.124,0,0,0,0.0
6,4,1,0,,,,56.472,0,0,0,0.0
6,5,1,0,,,,56.928,0,0,0,10.833333333333334
6,6,1,0,,,,53.58,0,0,0,35.833333333333336
6,7,1,0,,,,43.056,0,0,0,167.5
6,8,1,0,,,,53.22,0,0,0,196.66666666666663
6,9,1,0,,,,55.68,0,0,0,477.5
6,10,1,0,,,,40.296,0,0,0,745.8333333333334
6,11,1,0,,,,29.976,0,0,0,751.6666666666666
6,12,1,0,,,,36.756,0,0,0,676.6666666666666
6,13,1,0,,,,40.548,0,0,0,720.8333333333334
6,14,1,0,,,,35.268,0,0,0,660.0
6,15,1,0,,,,4.044,0,0,0,994.1666666666666
6,16,1,0,,,,2.028,0,0,0,988.3333333333334
6,17,1,0,,,,2.088,0,0,0,862.5
6,18,1,0,,,,4.176,0,0,0,748.3333333333334
6,19,1,0,,,,14.364,0,0,0,585.0
6,20,1,0,,,,33.708,0,0,0,407.5
6,21,1,0,,,,51.024,0,0,0,232.5
6,22,1,0,,,,63.144,0,0,0,75.83333333333333
6,23,1,0,,,,47.82,0,0,0,16.666666666666668
6,24,1,0,,,,49.956,0,0,0,2.5
6,1,2,0,,,,52.032,0,0,0,0.0
6,2,2,0,,,,52.128,0,0,0,0.0
6,3,2,0,,,,47.508,0,0,0,0.0
6,4,2,0,,,,50.364,0,0,0,0.0
6,5,2,0,,,,49.116,0,0,0,10.0
6,6,2,0,,,,41.928,0,0,0,42.5
6,7,2,0,,,,37.092,0,0,0,160.83333333333334
6,8,2,0,,,,36.096,0,0,0,324.1666666666667
6,9,2,0,,,,54.18,0,0,0,491.6666666666667
6,10,2,0,,,,18.588,0,0,0,671.6666666666666
6,11,2,0,,,,3.72,0,0,0,799.1666666666666
6,12,2,0,,,,1.824,0,0,0,895.0
6,13,2,0,,,,1.056,0,0,0,949.1666666666666
6,14,2,0,,,,0.744,0,0,0,995.8333333333334
6,15,2,0,,,,1.044,0,0,0,973.3333333333334
6,16,2,0,,,,0.552,0,0,0,915.8333333333334
6,17,2,0,,,,0.678,0,0,0,839.1666666666666
6,18,2,0,,,,1.356,0,0,0,0.0
6,19,2,0,,,,12.348,0,0,0,0.0
6,20,2,0,,,,29.436,0,0,0,0.0
6,21,2,0,,,,53.508,0,0,0,0.0
6,22,2,0,,,,61.572,0,0,0,70.83333333333333
6,23,2,0,,,,46.428,0,0,0,15.0
6,24,2,0,,,,49.116,0,0,0,2.5
6,1,3,0,,,,46.008,0,0,0,0.0
6,2,3,0,,,,49.8,0,0,0,0.0
6,3,3,0,,,,60.564,0,0,0,0.0
6,4,3,0,,,,55.464,0,0,0,0.0
6,5,3,0,,,,52.164,0,0,0,11.666666666666666
6,6,3,0,,,,49.356,0,0,0,43.333333333333336
6,7,3,0,,,,41.892,0,0,0,151.66666666666666
6,8,3,0,,,,52.728,0,0,0,250.83333333333331
6,9,3,0,,,,62.1,0,0,0,334.1666666666667
6,10,3,0,,,,36.108,0,0,0,627.5
6,11,3,0,,,,20.904,0,0,0,829.1666666666666
6,12,3,0,,,,9.984,0,0,0,910.8333333333334
6,13,3,0,,,,5.724,0,0,0,972.5
6,14,3,0,,,,3.264,0,0,0,1001.6666666666666
6,15,3,0,,,,1.632,0,0,0,985.8333333333334
6,16,3,0,,,,0.138,0,0,0,928.3333333333334
6,17,3,0,,,,0.768,0,0,0,831.6666666666666
6,18,3,0,,,,1.536,0,0,0,678.3333333333334
6,19,3,0,,,,8.616,0,0,0,545.8333333333334
6,20,3,0,,,,29.7,0,0,0,388.3333333333333
6,21,3,0,,,,54.132,0,0,0,159.16666666666666
6,22,3,0,,,,60.048,0,0,0,67.5
6,23,3,0,,,,43.14,0,0,0,25.0
6,24,3,0,,,,44.352,0,0,0,1.6666666666666667
6,1,4,0,,,,46.656,0,0,0,0.0
6,2,4,0,,,,49.74,0,0,0,0.0
6,3,4,0,,,,44.28,0,0,0,0.0
6,4,4,0,,,,46.944,0,0,0,0.0
6,5,4,0,,,,43.416,0,0,0,16.666666666666668
6,6,4,0,,,,39.156,0,0,0,55.0
6,7,4,0,,,,35.088,0,0,0,125.0
6,8,4,0,,,,42.996,0,0,0,239.16666666666663
6,9,4,0,,,,63.648,0,0,0,388.3333333333333
6,10,4,0,,,,57.72,0,0,0,292.5
6,11,4,0,,,,37.536,0,0,0,602.5
6,12,4,0,,,,27.42,0,0,0,760.8333333333334
6,13,4,0,,,,29.352,0,0,0,621.6666666666666
6,14,4,0,,,,34.464,0,0,0,603.3333333333334
6,15,4,0,,,,33.924,0,0,0,505.0
6,16,4,0,,,,1.584,0,0,0,959.1666666666666
6,17,4,0,,,,3.264,0,0,0,843.3333333333334
6,18,4,0,,,,4.944,0,0,0,654.1666666666666
6,19,4,0,,,,4.98,0,0,0,580.8333333333334
6,20,4,0,,,,26.496,0,0,0,423.3333333333333
6,21,4,0,,,,48.888,0,0,0,230.0
6,22,4,0,,,,60.504,0,0,0,48.333333333333336
6,23,4,0,,,,41.508,0,0,0,19.166666666666668
6,24,4,0,,,,46.428,0,0,0,2.5
6,1,5,0,,,,47.544,0,0,0,0.0
6,2,5,0,,,,46.62,0,0,0,0.0
6,3,5,0,,,,48.012,0,0,0,0.0
6,4,5,0,,,,50.136,0,0,0,0.0
6,5,5,0,,,,43.272,0,0,0,12.5
6,6,5,0,,,,41.1,0,0,0,42.5
6,7,5,0,,,,40.668,0,0,0,80.0
6,8,5,0,,,,56.58,0,0,0,125.0
6,9,5,0,,,,70.74,0,0,0,207.5
6,10,5,0,,,,54.18,0,0,0,525.8333333333334
6,11,5,0,,,,34.548,0,0,0,660.8333333333334
6,12,5,0,,,,29.172,0,0,0,744.1666666666666
6,13,5,0,,,,14.646,0,0,0,0.0
6,14,5,0,,,,0.324,0,0,0,522.5
6,15,5,0,,,,0.06,0,0,0,957.5
6,16,5,0,,,,0.066,0,0,0,904.1666666666666
6,17,5,0,,,,0.618,0,0,0,817.5
6,18,5,0,,,,1.236,0,0,0,698.3333333333334
6,19,5,0,,,,9.336,0,0,0,545.0000000000001
6,20,5,0,,,,30.564,0,0,0,380.0
6,21,5,0,,,,49.608,0,0,0,189.16666666666663
6,22,5,0,,,,60.528,0,0,0,52.5
6,23,5,0,,,,48.9,0,0,0,26.666666666666668
6,24,5,0,,,,46.212,0,0,0,2.5
6,1,6,0,,,,46.776,0,0,0,0.0
6,2,6,0,,,,49.932,0,0,0,0.0
6,3,6,0,,,,49.104,0,0,0,0.0
6,4,6,0,,,,48.768,0,0,0,0.0
6,5,6,0,,,,48.312,0,0,0,8.333333333333334
6,6,6,0,,,,39.96,0,0,0,52.5
6,7,6,0,,,,43.596,0,0,0,83.33333333333333
6,8,6,0,,,,53.376,0,0,0,157.5
6,9,6,0,,,,75.612,0,0,0,183.33333333333331
6,10,6,0,,,,54.648,0,0,0,315.0
6,11,6,0,,,,55.188,0,0,0,381.6666666666667
6,12,6,0,,,,46.152,0,0,0,548.3333333333334
6,13,6,0,,,,10.464,0,0,0,801.6666666666666
6,14,6,0,,,,25.2,0,0,0,623.3333333333334
6,15,6,0,,,,58.284,0,0,0,331.6666666666667
6,16,6,0,,,,33.348,0,0,0,326.6666666666667
6,17,6,0,,,,17.604,0,0,0,610.8333333333334
6,18,6,0,,,,39.972,0,0,0,362.5
6,19,6,0,,,,42.624,0,0,0,226.66666666666663
6,20,6,0,,,,60.312,0,0,0,93.33333333333331
6,21,6,0,,,,64.368,0,0,0,55.833333333333336
6,22,6,0,,,,70.032,0,0,0,33.333333333333336
6,23,6,0,,,,54.216,0,0,0,11.666666666666666
6,24,6,0,,,,51.576,0,0,0,0.0
6,1,7,0,,,,52.224,0,0,0,0.0
6,2,7,0,,,,55.128,0,0,0,0.0
6,3,7,0,,,,51.336,0,0,0,0.0
6,4,7,0,,,,54.084,0,0,0,0.0
6,5,7,0,,,,52.38,0,0,0,7.5
6,6,7,0,,,,40.356,0,0,0,65.0
6,7,7,0,,,,27.684,0,0,0,214.16666666666663
6,8,7,0,,,,38.472,0,0,0,318.3333333333333
6,9,7,0,,,,72.12,0,0,0,278.3333333333333
6,10,7,0,,,,39.756,0,0,0,415.8333333333333
6,11,7,0,,,,61.86,0,0,0,355.0
6,12,7,0,,,,53.052,0,0,0,316.6666666666667
6,13,7,0,,,,54.96,0,0,0,320.8333333333333
6,14,7,0,,,,41.304,0,0,0,490.8333333333333
6,15,7,0,,,,53.052,0,0,0,296.6666666666667
6,16,7,0,,,,49.404,0,0,0,285.8333333333333
6,17,7,0,,,,69.012,0,0,0,100.83333333333331
6,18,7,0,,,,70.068,0,0,0,64.16666666666667
6,19,7,0,,,,59.844,0,0,0,135.83333333333334
6,20,7,0,,,,67.716,0,0,0,60.833333333333336
6,21,7,0,,,,67.02,0,0,0,47.5
6,22,7,0,,,,64.524,0,0,0,27.5
6,23,7,0,,,,54.06,0,0,0,5.833333333333333
6,24,7,0,,,,52.464,0,0,0,0.0
6,1,1,0,,,,53.748,0,0,0,0.0
6,2,1,0,,,,52.8,0,0,0,0.0
6,3,1,0,,,,51.204,0,0,0,0.0
6,4,1,0,,,,51.948,0,0,0,0.0
6,5,1,0,,,,51.684,0,0,0,0.0
6,6,1,0,,,,51.276,0,0,0,5.0
6,7,1,0,,,,50.568,0,0,0,42.5
6,8,1,0,,,,61.356,0,0,0,54.16666666666666
6,9,1,0,,,,98.736,0,0,0,70.83333333333333
6,10,1,0,,,,84.564,0,0,0,58.333333333333336
6,11,1,0,,,,81.348,0,0,0,110.0
6,12,1,0,,,,71.628,0,0,0,130.0
6,13,1,0,,,,74.628,0,0,0,120.83333333333331
6,14,1,0,,,,76.992,0,0,0,149.16666666666666
6,15,1,0,,,,67.032,0,0,0,118.33333333333331
6,16,1,0,,,,59.376,0,0,0,137.5
6,17,1,0,,,,66.468,0,0,0,148.33333333333334
6,18,1,0,,,,57.696,0,0,0,204.16666666666663
6,19,1,0,,,,65.712,0,0,0,110.0
6,20,1,0,,,,66.708,0,0,0,125.83333333333331
6,21,1,0,,,,73.296,0,0,0,69.16666666666667
6,22,1,0,,,,65.328,0,0,0,42.5
6,23,1,0,,,,52.092,0,0,0,10.833333333333334
6,24,1,0,,,,53.112,0,0,0,0.0
6,1,2,0,,,,55.596,0,0,0,0.0
6,2,2,0,,,,52.128,0,0,0,0.0
6,3,2,0,,,,54.18,0,0,0,0.0
6,4,2,0,,,,52.68,0,0,0,0.0
6,5,2,0,,,,50.088,0,0,0,0.8333333333333334
6,6,2,0,,,,48.564,0,0,0,12.5
6,7,2,0,,,,56.4,0,0,0,23.33333333333333
6,8,2,0,,,,85.38,0,0,0,95.83333333333331
6,9,2,0,,,,108.516,0,0,0,85.0
6,10,2,0,,,,104.052,0,0,0,144.16666666666666
6,11,2,0,,,,86.532,0,0,0,174.16666666666666
6,12,2,0,,,,93.468,0,0,0,145.83333333333334
6,13,2,0,,,,88.632,0,0,0,106.66666666666669
6,14,2,0,,,,97.992,0,0,0,72.5
6,15,2,0,,,,99.78,0,0,0,48.333333333333336
6,16,2,0,,,,72.048,0,0,0,84.16666666666667
6,17,2,0,,,,78.096,0,0,0,58.333333333333336
6,18,2,0,,,,65.928,0,0,0,101.66666666666669
6,19,2,0,,,,66.036,0,0,0,75.0
6,20,2,0,,,,71.472,0,0,0,42.5
6,21,2,0,,,,74.436,0,0,0,44.16666666666666
6,22,2,0,,,,67.92,0,0,0,6.666666666666667
6,23,2,0,,,,58.152,0,0,0,0.0
6,24,2,0,,,,56.964,0,0,0,0.0
6,1,3,0,,,,50.988,0,0,0,0.0
6,2,3,0,,,,51.06,0,0,0,0.0
6,3,3,0,,,,51.588,0,0,0,0.0
6,4,3,0,,,,54.852,0,0,0,0.0
6,5,3,0,,,,48.108,0,0,0,3.333333333333333
6,6,3,0,,,,54.804,0,0,0,12.5
6,7,3,0,,,,55.74,0,0,0,25.83333333333333
6,8,3,0,,,,65.256,0,0,0,114.16666666666669
6,9,3,0,,,,105.324,0,0,0,170.83333333333334
6,10,3,0,,,,94.044,0,0,0,180.0
6,11,3,0,,,,83.916,0,0,0,164.16666666666666
6,12,3,0,,,,89.64,0,0,0,158.33333333333334
6,13,3,0,,,,77.556,0,0,0,138.33333333333334
6,14,3,0,,,,71.28,0,0,0,238.33333333333331
6,15,3,0,,,,62.412,0,0,0,325.0
6,16,3,0,,,,56.376,0,0,0,277.5
6,17,3,0,,,,42.3,0,0,0,455.8333333333333
6,18,3,0,,,,46.776,0,0,0,404.1666666666667
6,19,3,0,,,,55.26,0,0,0,211.66666666666663
6,20,3,0,,,,59.964,0,0,0,152.5
6,21,3,0,,,,66.888,0,0,0,83.33333333333333
6,22,3,0,,,,63.228,0,0,0,73.33333333333333
6,23,3,0,,,,53.268,0,0,0,17.5
6,24,3,0,,,,54.972,0,0,0,0.8333333333333334
6,1,4,0,,,,56.232,0,0,0,0.0
6,2,4,0,,,,57.66,0,0,0,0.0
6,3,4,0,,,,57.372,0,0,0,0.0
6,4,4,0,,,,57.804,0,0,0,0.0
6,5,4,0,,,,52.752,0,0,0,0.8333333333333334
6,6,4,0,,,,53.856,0,0,0,21.666666666666668
6,7,4,0,,,,55.2,0,0,0,31.666666666666668
6,8,4,0,,,,78.024,0,0,0,56.66666666666666
6,9,4,0,,,,100.764,0,0,0,105.0
6,10,4,0,,,,82.968,0,0,0,178.33333333333334
6,11,4,0,,,,47.04,0,0,0,460.8333333333333
6,12,4,0,,,,59.148,0,0,0,443.3333333333333
6,13,4,0,,,,60.096,0,0,0,337.5
6,14,4,0,,,,37.656,0,0,0,565.8333333333334
6,15,4,0,,,,47.88,0,0,0,525.0
6,16,4,0,,,,45.0,0,0,0,414.1666666666667
6,17,4,0,,,,38.256,0,0,0,458.3333333333333
6,18,4,0,,,,46.944,0,0,0,315.0
6,19,4,0,,,,59.004,0,0,0,215.83333333333331
6,20,4,0,,,,59.592,0,0,0,185.83333333333331
6,21,4,0,,,,68.04,0,0,0,104.16666666666669
6,22,4,0,,,,69.612,0,0,0,29.166666666666668
6,23,4,0,,,,56.868,0,0,0,3.333333333333333
6,24,4,0,,,,52.932,0,0,0,0.8333333333333334
6,1,5,0,,,,52.368,0,0,0,0.0
6,2,5,0,,,,54.288,0,0,0,0.0
6,3,5,0,,,,54.468,0,0,0,0.0
6,4,5,0,,,,55.704,0,0,0,0.0
6,5,5,0,,,,50.436,0,0,0,11.666666666666666
6,6,5,0,,,,54.408,0,0,0,30.0
6,7,5,0,,,,48.636,0,0,0,120.83333333333331
6,8,5,0,,,,69.672,0,0,0,171.66666666666666
6,9,5,0,,,,103.776,0,0,0,192.5
6,10,5,0,,,,77.052,0,0,0,260.0
6,11,5,0,,,,65.832,0,0,0,297.5
6,12,5,0,,,,71.952,0,0,0,242.5
6,13,5,0,,,,67.308,0,0,0,187.5
6,14,5,0,,,,70.812,0,0,0,294.1666666666667
6,15,5,0,,,,63.444,0,0,0,190.0
6,16,5,0,,,,71.244,0,0,0,202.5
6,17,5,0,,,,66.804,0,0,0,155.0
6,18,5,0,,,,67.8,0,0,0,114.16666666666669
6,19,5,0,,,,50.94,0,0,0,237.5
6,20,5,0,,,,61.572,0,0,0,245.83333333333331
6,21,5,0,,,,66.36,0,0,0,74.16666666666667
6,22,5,0,,,,66.672,0,0,0,25.0
6,23,5,0,,,,51.276,0,0,0,8.333333333333334
6,24,5,0,,,,53.436,0,0,0,0.8333333333333334
6,1,6,0,,,,49.584,0,0,0,0.0
6,2,6,0,,,,52.824,0,0,0,0.0
6,3,6,0,,,,49.74,0,0,0,0.0
6,4,6,0,,,,49.956,0,0,0,0.0
6,5,6,0,,,,53.076,0,0,0,8.333333333333334
6,6,6,0,,,,43.956,0,0,0,52.5
6,7,6,0,,,,46.836,0,0,0,107.5
6,8,6,0,,,,55.416,0,0,0,191.66666666666663
6,9,6,0,,,,66.252,0,0,0,420.0
6,10,6,0,,,,54.648,0,0,0,485.0
6,11,6,0,,,,59.904,0,0,0,501.6666666666667
6,12,6,0,,,,53.652,0,0,0,427.5
6,13,6,0,,,,59.82,0,0,0,325.0
6,14,6,0,,,,74.076,0,0,0,170.83333333333334
6,15,6,0,,,,70.092,0,0,0,128.33333333333334
6,16,6,0,,,,73.164,0,0,0,0.0
6,17,6,0,,,,78.72,0,0,0,0.0
6,18,6,0,,,,70.284,0,0,0,0.0
6,19,6,0,,,,67.464,0,0,0,0.0
6,20,6,0,,,,72.0,0,0,0,0.0
6,21,6,0,,,,78.096,0,0,0,0.0
6,22,6,0,,,,81.42,0,0,0,0.0
6,23,6,0,,,,74.004,0,0,0,0.0
6,24,6,0,,,,72.492,0,0,0,0.0
6,1,7,0,,,,74.52,0,0,0,0.0
6,2,7,0,,,,78.384,0,0,0,0.0
6,3,7,0,,,,77.052,0,0,0,0.0
6,4,7,0,,,,76.152,0,0,0,0.0
6,5,7,0,,,,72.744,0,0,0,5.138888891666666
6,6,7,0,,,,65.928,0,0,0,29.027777775
6,7,7,0,,,,63.876,0,0,0,63.88888889166667
6,8,7,0,,,,68.604,0,0,0,99.30555558333334
6,9,7,0,,,,84.852,0,0,0,175.55555558333333
6,10,7,0,,,,61.776,0,0,0,240.83333333333331
6,11,7,0,,,,17.7,0,0,0,339.44444441666667
6,12,7,0,,,,45.888,0,0,0,400.6944444166666
6,13,7,0,,,,42.072,0,0,0,372.9166666666667
6,14,7,0,,,,46.812,0,0,0,467.0833333333333
6,15,7,0,,,,30.084,0,0,0,382.77777775
6,16,7,0,,,,27.924,0,0,0,393.3333333333333
6,17,7,0,,,,13.2,0,0,0,375.1388889166666
6,18,7,0,,,,33.456,0,0,0,290.27777775
6,19,7,0,,,,25.74,0,0,0,212.36111108333336
6,20,7,0,,,,43.872,0,0,0,158.61111108333336
6,21,7,0,,,,51.912,0,0,0,82.22222222500001
6,22,7,0,,,,57.588,0,0,0,37.63888889166667
6,23,7,0,,,,65.016,0,0,0,9.583333333333334
6,24,7,0,,,,70.62,0,0,0,0.0
